riderId,driverId,travelTime,matched
21547,,,false
21548,,,false
21549,,,false
21550,,,false
21551,,,false
21552,,,false
21553,,,false
21554,,,false
21555,,,false
21556,,,false
21557,,,false
21558,,,false
21559,,,false
21560,,,false
21561,,,false
21562,,,false
21563,,,false
21564,,,false
21565,,,false
21566,,,false
21567,,,false
21568,,,false
21569,,,false
21570,,,false
21571,,,false
21572,,,false
21573,,,false
21574,,,false
21575,,,false
21576,,,false
21577,,,false
21578,,,false
21579,,,false
21580,,,false
21581,,,false
21582,,,false
21583,,,false
21584,,,false
21585,,,false
21586,,,false
21587,,,false
21588,,,false
21589,,,false
21590,,,false
21591,,,false
21592,,,false
21593,,,false
21594,,,false
21595,,,false
21596,,,false
21597,,,false
21598,,,false
21599,,,false
21600,,,false
21601,,,false
21602,,,false
21603,,,false
21604,,,false
21605,,,false
21606,,,false
21607,,,false
21608,,,false
21609,,,false
21610,,,false
21611,,,false
21612,,,false
21613,,,false
21614,,,false
21615,,,false
21616,,,false
21617,,,false
21618,,,false
21619,,,false
21620,,,false
21621,,,false
21622,,,false
21623,,,false
21624,,,false
21625,,,false
21626,,,false
21627,,,false
21628,,,false
21629,,,false
21630,,,false
21631,,,false
21632,,,false
21633,,,false
21634,,,false
21635,,,false
21636,,,false
21637,,,false
21638,,,false
21639,,,false
21640,,,false
21641,,,false
21642,,,false
21643,,,false
21644,,,false
21645,,,false
21646,,,false
21647,,,false
21648,,,false
21649,,,false
21650,,,false
21651,,,false
21652,,,false
21653,,,false
21654,,,false
21655,,,false
21656,,,false
21657,,,false
21658,,,false
21659,,,false
21660,,,false
21661,,,false
21662,,,false
21663,,,false
21664,,,false
21665,,,false
21666,,,false
21667,,,false
21668,,,false
21669,,,false
21670,,,false
21671,,,false
21672,,,false
21673,,,false
21674,,,false
21675,,,false
21676,,,false
21677,,,false
21678,,,false
21679,,,false
21680,,,false
21681,,,false
21682,,,false
21683,,,false
21684,,,false
21685,,,false
21686,,,false
21687,,,false
21688,,,false
21689,,,false
21690,,,false
21691,,,false
21692,,,false
21693,,,false
21694,,,false
21695,,,false
21696,,,false
21697,,,false
21698,,,false
21699,,,false
21700,,,false
21701,,,false
21702,,,false
21703,,,false
21704,,,false
21705,,,false
21706,,,false
21707,,,false
21708,,,false
21709,,,false
21710,,,false
21711,,,false
21712,,,false
21713,,,false
21714,,,false
21715,,,false
21716,,,false
21717,,,false
21718,,,false
21719,,,false
21720,,,false
21721,,,false
21722,,,false
21723,,,false
21724,,,false
21725,,,false
21726,,,false
21727,,,false
21728,,,false
21729,,,false
21730,,,false
21731,,,false
21732,,,false
21733,,,false
21734,,,false
21735,,,false
21736,,,false
21737,,,false
21738,,,false
21739,,,false
21740,,,false
21741,,,false
21742,,,false
21743,,,false
21744,,,false
21745,,,false
21746,,,false
21747,,,false
21748,,,false
21749,,,false
21750,,,false
21751,,,false
21752,,,false
21753,,,false
21754,,,false
21755,,,false
21756,,,false
21757,,,false
21758,,,false
21759,,,false
21760,,,false
21761,,,false
21762,,,false
21763,,,false
21764,,,false
21765,,,false
21766,,,false
21767,,,false
21768,,,false
21769,,,false
21770,,,false
21771,,,false
21772,,,false
21773,,,false
21774,,,false
21775,,,false
21776,,,false
21777,,,false
21778,,,false
21779,,,false
21780,,,false
21781,,,false
21782,,,false
21783,,,false
21784,,,false
21785,,,false
21786,,,false
21787,,,false
21788,,,false
21789,,,false
21790,,,false
21791,,,false
21792,,,false
21793,,,false
21794,,,false
21795,,,false
21796,,,false
21797,,,false
21798,,,false
21799,,,false
21800,,,false
21801,,,false
21802,,,false
21803,,,false
21804,,,false
21805,,,false
21806,,,false
21807,,,false
21808,,,false
21809,,,false
21810,,,false
21811,,,false
21812,,,false
21813,,,false
21814,,,false
21815,,,false
21816,,,false
21817,,,false
21818,,,false
21819,,,false
21820,,,false
21821,,,false
21822,,,false
21823,,,false
21824,,,false
21825,,,false
21826,,,false
21827,,,false
21828,,,false
21829,,,false
21830,,,false
21831,,,false
21832,,,false
21833,,,false
21834,,,false
21835,,,false
21836,,,false
21837,,,false
21838,,,false
21839,,,false
21840,,,false
21841,,,false
21842,,,false
21843,,,false
21844,,,false
21845,,,false
21846,,,false
21847,,,false
21848,,,false
21849,,,false
21850,,,false
21851,,,false
21852,,,false
21853,,,false
21854,,,false
21855,,,false
21856,,,false
21857,,,false
21858,,,false
21859,,,false
21860,,,false
21861,,,false
21862,,,false
21863,,,false
21864,,,false
21865,,,false
21866,,,false
21867,,,false
21868,,,false
21869,,,false
21870,,,false
21871,,,false
21872,,,false
21873,,,false
21874,,,false
21875,,,false
21876,,,false
21877,,,false
21878,,,false
21879,,,false
21880,,,false
21881,,,false
21882,,,false
21883,,,false
21884,,,false
21885,,,false
21886,,,false
21887,,,false
21888,,,false
21889,,,false
21890,,,false
21891,,,false
21892,,,false
21893,,,false
21894,,,false
21895,,,false
21896,,,false
21897,,,false
21898,,,false
21899,,,false
21900,,,false
21901,,,false
21902,,,false
21903,,,false
21904,,,false
21905,,,false
21906,,,false
21907,,,false
21908,,,false
21909,,,false
21910,,,false
21911,,,false
21912,,,false
21913,,,false
21914,,,false
21915,,,false
21916,,,false
21917,,,false
21918,,,false
21919,,,false
21920,,,false
21921,,,false
21922,,,false
21923,,,false
21924,,,false
21925,,,false
21926,,,false
21927,,,false
21928,,,false
21929,,,false
21930,,,false
21931,,,false
21932,,,false
21933,,,false
21934,,,false
21935,,,false
21936,,,false
21937,,,false
21938,,,false
21939,,,false
21940,,,false
21941,,,false
21942,,,false
21943,,,false
21944,,,false
21945,,,false
21946,,,false
21947,,,false
21948,,,false
21949,,,false
21950,,,false
21951,,,false
21952,,,false
21953,,,false
21954,,,false
21955,,,false
21956,,,false
21957,,,false
21958,,,false
21959,,,false
21960,,,false
21961,,,false
21962,,,false
21963,,,false
21964,,,false
21965,,,false
21966,,,false
21967,,,false
21968,,,false
21969,,,false
21970,,,false
21971,,,false
21972,,,false
21973,,,false
21974,,,false
21975,,,false
21976,,,false
21977,,,false
21978,,,false
21979,,,false
21980,,,false
21981,,,false
21982,,,false
21983,,,false
21984,,,false
21985,,,false
21986,,,false
21987,,,false
21988,,,false
21989,,,false
21990,,,false
21991,,,false
21992,,,false
21993,,,false
21994,,,false
21995,,,false
21996,,,false
21997,,,false
21998,,,false
21999,,,false
22000,,,false
22001,,,false
22002,,,false
22003,,,false
22004,,,false
22005,,,false
22006,,,false
22007,,,false
22008,,,false
22009,,,false
22010,,,false
22011,,,false
22012,,,false
22013,,,false
22014,,,false
22015,,,false
22016,,,false
22017,,,false
22018,,,false
22019,,,false
22020,,,false
22021,,,false
22022,,,false
22023,,,false
22024,,,false
22025,,,false
22026,,,false
22027,,,false
22028,,,false
22029,,,false
22030,,,false
22031,,,false
22032,,,false
22033,,,false
22034,,,false
22035,,,false
22036,,,false
22037,,,false
22038,,,false
22039,,,false
22040,,,false
22041,,,false
22042,,,false
22043,,,false
22044,,,false
22045,,,false
22046,,,false
22047,,,false
22048,,,false
22049,,,false
22050,,,false
22051,,,false
22052,,,false
22053,,,false
22054,,,false
22055,,,false
22056,,,false
22057,,,false
22058,,,false
22059,,,false
22060,,,false
22061,,,false
22062,,,false
22063,,,false
22064,,,false
22065,,,false
22066,,,false
22067,,,false
22068,,,false
22069,,,false
22070,,,false
22071,,,false
22072,,,false
22073,,,false
22074,,,false
22075,,,false
22076,,,false
22077,,,false
22078,,,false
22079,,,false
22080,,,false
22081,,,false
22082,,,false
22083,,,false
22084,,,false
22085,,,false
22086,,,false
22087,,,false
22088,,,false
22089,,,false
22090,,,false
22091,,,false
22092,,,false
22093,,,false
22094,,,false
22095,,,false
22096,,,false
22097,,,false
22098,,,false
22099,,,false
22100,,,false
22101,,,false
22102,,,false
22103,,,false
22104,,,false
22105,,,false
22106,,,false
22107,,,false
22108,,,false
22109,,,false
22110,,,false
22111,,,false
22112,,,false
22113,,,false
22114,,,false
22115,,,false
22116,,,false
22117,,,false
22118,,,false
22119,,,false
22120,,,false
22121,,,false
22122,,,false
22123,,,false
22124,,,false
22125,,,false
22126,,,false
22127,,,false
22128,,,false
22129,,,false
22130,,,false
22131,,,false
22132,,,false
22133,,,false
22134,,,false
22135,,,false
22136,,,false
22137,,,false
22138,,,false
22139,,,false
22140,,,false
22141,,,false
22142,,,false
22143,,,false
22144,,,false
22145,,,false
22146,,,false
22147,,,false
22148,,,false
22149,,,false
22150,,,false
22151,,,false
22152,,,false
22153,,,false
22154,,,false
22155,,,false
22156,,,false
22157,,,false
22158,,,false
22159,,,false
22160,,,false
22161,,,false
22162,,,false
22163,,,false
22164,,,false
22165,,,false
22166,,,false
22167,,,false
22168,,,false
22169,,,false
22170,,,false
22171,,,false
22172,,,false
22173,,,false
22174,,,false
22175,,,false
22176,,,false
22177,,,false
22178,,,false
22179,,,false
22180,,,false
22181,,,false
22182,,,false
22183,,,false
22184,,,false
22185,,,false
22186,,,false
22187,,,false
22188,,,false
22189,,,false
22190,,,false
22191,,,false
22192,,,false
22193,,,false
22194,,,false
22195,,,false
22196,,,false
22197,,,false
22198,,,false
22199,,,false
22200,,,false
22201,,,false
22202,,,false
22203,,,false
22204,,,false
22205,,,false
22206,,,false
22207,,,false
22208,,,false
22209,,,false
22210,,,false
22211,,,false
22212,,,false
22213,,,false
22214,,,false
22215,,,false
22216,,,false
22217,,,false
22218,,,false
22219,,,false
22220,,,false
22221,,,false
22222,,,false
22223,,,false
22224,,,false
22225,,,false
22226,,,false
22227,,,false
22228,,,false
22229,,,false
22230,,,false
22231,,,false
22232,,,false
22233,,,false
22234,,,false
22235,,,false
22236,,,false
22237,,,false
22238,,,false
22239,,,false
22240,,,false
22241,,,false
22242,,,false
22243,,,false
22244,,,false
22245,,,false
22246,,,false
22247,,,false
22248,,,false
22249,,,false
22250,,,false
22251,,,false
22252,,,false
22253,,,false
22254,,,false
22255,,,false
22256,,,false
22257,,,false
22258,,,false
22259,,,false
22260,,,false
22261,,,false
22262,,,false
22263,,,false
22264,,,false
22265,,,false
22266,,,false
22267,,,false
22268,,,false
22269,,,false
22270,,,false
22271,,,false
22272,,,false
22273,,,false
22274,,,false
22275,,,false
22276,,,false
22277,,,false
22278,,,false
22279,,,false
22280,,,false
22281,,,false
22282,,,false
22283,,,false
22284,,,false
22285,,,false
22286,,,false
22287,,,false
22288,,,false
22289,,,false
22290,,,false
22291,,,false
22292,,,false
22293,,,false
22294,,,false
22295,,,false
22296,,,false
22297,,,false
22298,,,false
22299,,,false
22300,,,false
22301,,,false
22302,,,false
22303,,,false
22304,,,false
22305,,,false
22306,,,false
22307,,,false
22308,,,false
22309,,,false
22310,,,false
22311,,,false
22312,,,false
22313,,,false
22314,,,false
22315,,,false
22316,,,false
22317,,,false
22318,,,false
22319,,,false
22320,,,false
22321,,,false
22322,,,false
22323,,,false
22324,,,false
22325,,,false
22326,,,false
22327,,,false
22328,,,false
22329,,,false
22330,,,false
22331,,,false
22332,,,false
22333,,,false
22334,,,false
22335,,,false
22336,,,false
22337,,,false
22338,,,false
22339,,,false
22340,,,false
22341,,,false
22342,,,false
22343,,,false
22344,,,false
22345,,,false
22346,,,false
22347,,,false
22348,,,false
22349,,,false
22350,,,false
22351,,,false
22352,,,false
22353,,,false
22354,,,false
22355,,,false
22356,,,false
22357,,,false
22358,,,false
22359,,,false
22360,,,false
22361,,,false
22362,,,false
22363,,,false
22364,,,false
22365,,,false
22366,,,false
22367,,,false
22368,,,false
22369,,,false
22370,,,false
22371,,,false
22372,,,false
22373,,,false
22374,,,false
22375,,,false
22376,,,false
22377,,,false
22378,,,false
22379,,,false
22380,,,false
22381,,,false
22382,,,false
22383,,,false
22384,,,false
22385,,,false
22386,,,false
22387,,,false
22388,,,false
22389,,,false
22390,,,false
22391,,,false
22392,,,false
22393,,,false
22394,,,false
22395,,,false
22396,,,false
22397,,,false
22398,,,false
22399,,,false
22400,,,false
22401,,,false
22402,,,false
22403,,,false
22404,,,false
22405,,,false
22406,,,false
22407,,,false
22408,,,false
22409,,,false
22410,,,false
22411,,,false
22412,,,false
22413,,,false
22414,,,false
22415,,,false
22416,,,false
22417,,,false
22418,,,false
22419,,,false
22420,,,false
22421,,,false
22422,,,false
22423,,,false
22424,,,false
22425,,,false
22426,,,false
22427,,,false
22428,,,false
22429,,,false
22430,,,false
22431,,,false
22432,,,false
22433,,,false
22434,,,false
22435,,,false
22436,,,false
22437,,,false
22438,,,false
22439,,,false
22440,,,false
22441,,,false
22442,,,false
22443,,,false
22444,,,false
22445,,,false
22446,,,false
22447,,,false
22448,,,false
22449,,,false
22450,,,false
22451,,,false
22452,,,false
22453,,,false
22454,,,false
22455,,,false
22456,,,false
22457,,,false
22458,,,false
22459,,,false
22460,,,false
22461,,,false
22462,,,false
22463,,,false
22464,,,false
22465,,,false
22466,,,false
22467,,,false
22468,,,false
22469,,,false
22470,,,false
22471,,,false
22472,,,false
22473,,,false
22474,,,false
22475,,,false
22476,,,false
22477,,,false
22478,,,false
22479,,,false
22480,,,false
22481,,,false
22482,,,false
22483,,,false
22484,,,false
22485,,,false
22486,,,false
22487,,,false
22488,,,false
22489,,,false
22490,,,false
22491,,,false
22492,,,false
22493,,,false
22494,,,false
22495,,,false
22496,,,false
22497,,,false
22498,,,false
22499,,,false
22500,,,false
22501,,,false
22502,,,false
22503,,,false
22504,,,false
22505,,,false
22506,,,false
22507,,,false
22508,,,false
22509,,,false
22510,,,false
22511,,,false
22512,,,false
22513,,,false
22514,,,false
22515,,,false
22516,,,false
22517,,,false
22518,,,false
22519,,,false
22520,,,false
22521,,,false
22522,,,false
22523,,,false
22524,,,false
22525,,,false
22526,,,false
22527,,,false
22528,,,false
22529,,,false
22530,,,false
22531,,,false
22532,,,false
22533,,,false
22534,,,false
22535,,,false
22536,,,false
22537,,,false
22538,,,false
22539,,,false
22540,,,false
22541,,,false
22542,,,false
22543,,,false
22544,,,false
22545,,,false
22546,,,false
22547,,,false
22548,,,false
22549,,,false
22550,,,false
22551,,,false
22552,,,false
22553,,,false
22554,,,false
22555,,,false
22556,,,false
22557,,,false
22558,,,false
22559,,,false
22560,,,false
22561,,,false
22562,,,false
22563,,,false
22564,,,false
22565,,,false
22566,,,false
22567,,,false
22568,,,false
22569,,,false
22570,,,false
22571,,,false
22572,,,false
22573,,,false
22574,,,false
22575,,,false
22576,,,false
22577,,,false
22578,,,false
22579,,,false
22580,,,false
22581,,,false
22582,,,false
22583,,,false
22584,,,false
22585,,,false
22586,,,false
22587,,,false
22588,,,false
22589,,,false
22590,,,false
22591,,,false
22592,,,false
22593,,,false
22594,,,false
22595,,,false
22596,,,false
22597,,,false
22598,,,false
22599,,,false
22600,,,false
22601,,,false
22602,,,false
22603,,,false
22604,,,false
22605,,,false
22606,,,false
22607,,,false
22608,,,false
22609,,,false
22610,,,false
22611,,,false
22612,,,false
22613,,,false
22614,,,false
22615,,,false
22616,,,false
22617,,,false
22618,,,false
22619,,,false
22620,,,false
22621,,,false
22622,,,false
22623,,,false
22624,,,false
22625,,,false
22626,,,false
22627,,,false
22628,,,false
22629,,,false
22630,,,false
22631,,,false
22632,,,false
22633,,,false
22634,,,false
22635,,,false
22636,,,false
22637,,,false
22638,,,false
22639,,,false
22640,,,false
22641,,,false
22642,,,false
22643,,,false
22644,,,false
22645,,,false
22646,,,false
22647,,,false
22648,,,false
22649,,,false
22650,,,false
22651,,,false
22652,,,false
22653,,,false
22654,,,false
22655,,,false
22656,,,false
22657,,,false
22658,,,false
22659,,,false
22660,,,false
22661,,,false
22662,,,false
22663,,,false
22664,,,false
22665,,,false
22666,,,false
22667,,,false
22668,,,false
22669,,,false
22670,,,false
22671,,,false
22672,,,false
22673,,,false
22674,,,false
22675,,,false
22676,,,false
22677,,,false
22678,,,false
22679,,,false
22680,,,false
22681,,,false
22682,,,false
22683,,,false
22684,,,false
22685,,,false
22686,,,false
22687,,,false
22688,,,false
22689,,,false
22690,,,false
22691,,,false
22692,,,false
22693,,,false
22694,,,false
22695,,,false
22696,,,false
22697,,,false
22698,,,false
22699,,,false
22700,,,false
22701,,,false
22702,,,false
22703,,,false
22704,,,false
22705,,,false
22706,,,false
22707,,,false
22708,,,false
22709,,,false
22710,,,false
22711,,,false
22712,,,false
22713,,,false
22714,,,false
22715,,,false
22716,,,false
22717,,,false
22718,,,false
22719,,,false
22720,,,false
22721,,,false
22722,,,false
22723,,,false
22724,,,false
22725,,,false
22726,,,false
22727,,,false
22728,,,false
22729,,,false
22730,,,false
22731,,,false
22732,,,false
22733,,,false
22734,,,false
22735,,,false
22736,,,false
22737,,,false
22738,,,false
22739,,,false
22740,,,false
22741,,,false
22742,,,false
22743,,,false
22744,,,false
22745,,,false
22746,,,false
22747,,,false
22748,,,false
22749,,,false
22750,,,false
22751,,,false
22752,,,false
22753,,,false
22754,,,false
22755,,,false
22756,,,false
22757,,,false
22758,,,false
22759,,,false
22760,,,false
22761,,,false
22762,,,false
22763,,,false
22764,,,false
22765,,,false
22766,,,false
22767,,,false
22768,,,false
22769,,,false
22770,,,false
22771,,,false
22772,,,false
22773,,,false
22774,,,false
22775,,,false
22776,,,false
22777,,,false
22778,,,false
22779,,,false
22780,,,false
22781,,,false
22782,,,false
22783,,,false
22784,,,false
22785,,,false
22786,,,false
22787,,,false
22788,,,false
22789,,,false
22790,,,false
22791,,,false
22792,,,false
22793,,,false
22794,,,false
22795,,,false
22796,,,false
22797,,,false
22798,,,false
22799,,,false
22800,,,false
22801,,,false
22802,,,false
22803,,,false
22804,,,false
22805,,,false
22806,,,false
22807,,,false
22808,,,false
22809,,,false
22810,,,false
22811,,,false
22812,,,false
22813,,,false
22814,,,false
22815,,,false
22816,,,false
22817,,,false
22818,,,false
22819,,,false
22820,,,false
22821,,,false
22822,,,false
22823,,,false
22824,,,false
22825,,,false
22826,,,false
22827,,,false
22828,,,false
22829,,,false
22830,,,false
22831,,,false
22832,,,false
22833,,,false
22834,,,false
22835,,,false
22836,,,false
22837,,,false
22838,,,false
22839,,,false
22840,,,false
22841,,,false
22842,,,false
22843,,,false
22844,,,false
22845,,,false
22846,,,false
22847,,,false
22848,,,false
22849,,,false
22850,,,false
22851,,,false
22852,,,false
22853,,,false
22854,,,false
22855,,,false
22856,,,false
22857,,,false
22858,,,false
22859,,,false
22860,,,false
22861,,,false
22862,,,false
22863,,,false
22864,,,false
22865,,,false
22866,,,false
22867,,,false
22868,,,false
22869,,,false
22870,,,false
22871,,,false
22872,,,false
22873,,,false
22874,,,false
22875,,,false
22876,,,false
22877,,,false
22878,,,false
22879,,,false
22880,,,false
22881,,,false
22882,,,false
22883,,,false
22884,,,false
22885,,,false
22886,,,false
22887,,,false
22888,,,false
22889,,,false
22890,,,false
22891,,,false
22892,,,false
22893,,,false
22894,,,false
22895,,,false
22896,,,false
22897,,,false
22898,,,false
22899,,,false
22900,,,false
22901,,,false
22902,,,false
22903,,,false
22904,,,false
22905,,,false
22906,,,false
22907,,,false
22908,,,false
22909,,,false
22910,,,false
22911,,,false
22912,,,false
22913,,,false
22914,,,false
22915,,,false
22916,,,false
22917,,,false
22918,,,false
22919,,,false
22920,,,false
22921,,,false
22922,,,false
22923,,,false
22924,,,false
22925,,,false
22926,,,false
22927,,,false
22928,,,false
22929,,,false
22930,,,false
22931,,,false
22932,,,false
22933,,,false
22934,,,false
22935,,,false
22936,,,false
22937,,,false
22938,,,false
22939,,,false
22940,,,false
22941,,,false
22942,,,false
22943,,,false
22944,,,false
22945,,,false
22946,,,false
22947,,,false
22948,,,false
22949,,,false
22950,,,false
22951,,,false
22952,,,false
22953,,,false
22954,,,false
22955,,,false
22956,,,false
22957,,,false
22958,,,false
22959,,,false
22960,,,false
22961,,,false
22962,,,false
22963,,,false
22964,,,false
22965,,,false
22966,,,false
22967,,,false
22968,,,false
22969,,,false
22970,,,false
22971,,,false
22972,,,false
22973,,,false
22974,,,false
22975,,,false
22976,,,false
22977,,,false
22978,,,false
22979,,,false
22980,,,false
22981,,,false
22982,,,false
22983,,,false
22984,,,false
22985,,,false
22986,,,false
22987,,,false
22988,,,false
22989,,,false
22990,,,false
22991,,,false
22992,,,false
22993,,,false
22994,,,false
22995,,,false
22996,,,false
22997,,,false
22998,,,false
22999,,,false
23000,,,false
23001,,,false
23002,,,false
23003,,,false
23004,,,false
23005,,,false
23006,,,false
23007,,,false
23008,,,false
23009,,,false
23010,,,false
23011,,,false
23012,,,false
23013,,,false
23014,,,false
23015,,,false
23016,,,false
23017,,,false
23018,,,false
23019,,,false
23020,,,false
23021,,,false
23022,,,false
23023,,,false
23024,,,false
23025,,,false
23026,,,false
23027,,,false
23028,,,false
23029,,,false
23030,,,false
23031,,,false
23032,,,false
23033,,,false
23034,,,false
23035,,,false
23036,,,false
23037,,,false
23038,,,false
23039,,,false
23040,,,false
23041,,,false
23042,,,false
23043,,,false
23044,,,false
23045,,,false
23046,,,false
23047,,,false
23048,,,false
23049,,,false
23050,,,false
23051,,,false
23052,,,false
23053,,,false
23054,,,false
23055,,,false
23056,,,false
23057,,,false
23058,,,false
23059,,,false
23060,,,false
23061,,,false
23062,,,false
23063,,,false
23064,,,false
23065,,,false
23066,,,false
23067,,,false
23068,,,false
23069,,,false
23070,,,false
23071,,,false
23072,,,false
23073,,,false
23074,,,false
23075,,,false
23076,,,false
23077,,,false
23078,,,false
23079,,,false
23080,,,false
23081,,,false
23082,,,false
23083,,,false
23084,,,false
23085,,,false
23086,,,false
23087,,,false
23088,,,false
23089,,,false
23090,,,false
23091,,,false
23092,,,false
23093,,,false
23094,,,false
23095,,,false
23096,,,false
23097,,,false
23098,,,false
23099,,,false
23100,,,false
23101,,,false
23102,,,false
23103,,,false
23104,,,false
23105,,,false
23106,,,false
23107,,,false
23108,,,false
23109,,,false
23110,,,false
23111,,,false
23112,,,false
23113,,,false
23114,,,false
23115,,,false
23116,,,false
23117,,,false
23118,,,false
23119,,,false
23120,,,false
23121,,,false
23122,,,false
23123,,,false
23124,,,false
23125,,,false
23126,,,false
23127,,,false
23128,,,false
23129,,,false
23130,,,false
23131,,,false
23132,,,false
23133,,,false
23134,,,false
23135,,,false
23136,,,false
23137,,,false
23138,,,false
23139,,,false
23140,,,false
23141,,,false
23142,,,false
23143,,,false
23144,,,false
23145,,,false
23146,,,false
23147,,,false
23148,,,false
23149,,,false
23150,,,false
23151,,,false
23152,,,false
23153,,,false
23154,,,false
23155,,,false
23156,,,false
23157,,,false
23158,,,false
23159,,,false
23160,,,false
23161,,,false
23162,,,false
23163,,,false
23164,,,false
23165,,,false
23166,,,false
23167,,,false
23168,,,false
23169,,,false
23170,,,false
23171,,,false
23172,,,false
23173,,,false
23174,,,false
23175,,,false
23176,,,false
23177,,,false
23178,,,false
23179,,,false
23180,,,false
23181,,,false
23182,,,false
23183,,,false
23184,,,false
23185,,,false
23186,,,false
23187,,,false
23188,,,false
23189,,,false
23190,,,false
23191,,,false
23192,,,false
23193,,,false
23194,,,false
23195,,,false
23196,,,false
23197,,,false
23198,,,false
23199,,,false
23200,,,false
23201,,,false
23202,,,false
23203,,,false
23204,,,false
23205,,,false
23206,,,false
23207,,,false
23208,,,false
23209,,,false
23210,,,false
23211,,,false
23212,,,false
23213,,,false
23214,,,false
23215,,,false
23216,,,false
23217,,,false
23218,,,false
23219,,,false
23220,,,false
23221,,,false
23222,,,false
23223,,,false
23224,,,false
23225,,,false
23226,,,false
23227,,,false
23228,,,false
23229,,,false
23230,,,false
23231,,,false
23232,,,false
23233,,,false
23234,,,false
23235,,,false
23236,,,false
23237,,,false
23238,,,false
23239,,,false
23240,,,false
23241,,,false
23242,,,false
23243,,,false
23244,,,false
23245,,,false
23246,,,false
23247,,,false
23248,,,false
23249,,,false
23250,,,false
23251,,,false
23252,,,false
23253,,,false
23254,,,false
23255,,,false
23256,,,false
23257,,,false
23258,,,false
23259,,,false
23260,,,false
23261,,,false
23262,,,false
23263,,,false
23264,,,false
23265,,,false
23266,,,false
23267,,,false
23268,,,false
23269,,,false
23270,,,false
23271,,,false
23272,,,false
23273,,,false
23274,,,false
23275,,,false
23276,,,false
23277,,,false
23278,,,false
23279,,,false
23280,,,false
23281,,,false
23282,,,false
23283,,,false
23284,,,false
23285,,,false
23286,,,false
23287,,,false
23288,,,false
23289,,,false
23290,,,false
23291,,,false
23292,,,false
23293,,,false
23294,,,false
23295,,,false
23296,,,false
23297,,,false
23298,,,false
23299,,,false
23300,,,false
23301,,,false
23302,,,false
23303,,,false
23304,,,false
23305,,,false
23306,,,false
23307,,,false
23308,,,false
23309,,,false
23310,,,false
23311,,,false
23312,,,false
23313,,,false
23314,,,false
23315,,,false
23316,,,false
23317,,,false
23318,,,false
23319,,,false
23320,,,false
23321,,,false
23322,,,false
23323,,,false
23324,,,false
23325,,,false
23326,,,false
23327,,,false
23328,,,false
23329,,,false
23330,,,false
23331,,,false
23332,,,false
23333,,,false
23334,,,false
23335,,,false
23336,,,false
23337,,,false
23338,,,false
23339,,,false
23340,,,false
23341,,,false
23342,,,false
23343,,,false
23344,,,false
23345,,,false
23346,,,false
23347,,,false
23348,,,false
23349,,,false
23350,,,false
23351,,,false
23352,,,false
23353,,,false
23354,,,false
23355,,,false
23356,,,false
23357,,,false
23358,,,false
23359,,,false
23360,,,false
23361,,,false
23362,,,false
23363,,,false
23364,,,false
23365,,,false
23366,,,false
23367,,,false
23368,,,false
23369,,,false
23370,,,false
23371,,,false
23372,,,false
23373,,,false
23374,,,false
23375,,,false
23376,,,false
23377,,,false
23378,,,false
23379,,,false
23380,,,false
23381,,,false
23382,,,false
23383,,,false
23384,,,false
23385,,,false
23386,,,false
23387,,,false
23388,,,false
23389,,,false
23390,,,false
23391,,,false
23392,,,false
23393,,,false
23394,,,false
23395,,,false
23396,,,false
23397,,,false
23398,,,false
23399,,,false
23400,,,false
23401,,,false
23402,,,false
23403,,,false
23404,,,false
23405,,,false
23406,,,false
23407,,,false
23408,,,false
23409,,,false
23410,,,false
23411,,,false
23412,,,false
23413,,,false
23414,,,false
23415,,,false
23416,,,false
23417,,,false
23418,,,false
23419,,,false
23420,,,false
23421,,,false
23422,,,false
23423,,,false
23424,,,false
23425,,,false
23426,,,false
23427,,,false
23428,,,false
23429,,,false
23430,,,false
23431,,,false
23432,,,false
23433,,,false
23434,,,false
23435,,,false
23436,,,false
23437,,,false
23438,,,false
23439,,,false
23440,,,false
23441,,,false
23442,,,false
23443,,,false
23444,,,false
23445,,,false
23446,,,false
23447,,,false
23448,,,false
23449,,,false
23450,,,false
23451,,,false
23452,,,false
23453,,,false
23454,,,false
23455,,,false
23456,,,false
23457,,,false
23458,,,false
23459,,,false
23460,,,false
23461,,,false
23462,,,false
23463,,,false
23464,,,false
23465,,,false
23466,,,false
23467,,,false
23468,,,false
23469,,,false
23470,,,false
23471,,,false
23472,,,false
23473,,,false
23474,,,false
23475,,,false
23476,,,false
23477,,,false
23478,,,false
23479,,,false
23480,,,false
23481,,,false
23482,,,false
23483,,,false
23484,,,false
23485,,,false
23486,,,false
23487,,,false
23488,,,false
23489,,,false
23490,,,false
23491,,,false
23492,,,false
23493,,,false
23494,,,false
23495,,,false
23496,,,false
23497,,,false
23498,,,false
23499,,,false
23500,,,false
23501,,,false
23502,,,false
23503,,,false
23504,,,false
23505,,,false
23506,,,false
23507,,,false
23508,,,false
23509,,,false
23510,,,false
23511,,,false
23512,,,false
23513,,,false
23514,,,false
23515,,,false
23516,,,false
23517,,,false
23518,,,false
23519,,,false
23520,,,false
23521,,,false
23522,,,false
23523,,,false
23524,,,false
23525,,,false
23526,,,false
23527,,,false
23528,,,false
23529,,,false
23530,,,false
23531,,,false
23532,,,false
23533,,,false
23534,,,false
23535,,,false
23536,,,false
23537,,,false
23538,,,false
23539,,,false
23540,,,false
23541,,,false
23542,,,false
23543,,,false
